,state,city,race,religion,sexual orientation,disability,gender,gender identity,population,percent per pop
1209,New Jersey,Fair Lawn,0.0,2.0,0.0,0.0,0.0,0.0,33413.0,0.005985694190883788
1210,New Jersey,Fort Lee,3.0,2.0,0.0,0.0,0.0,0.0,37729.0,0.013252405311564049
1211,New Jersey,Franklin Lakes,0.0,5.0,0.0,0.0,0.0,0.0,11191.0,0.04467875971763024
1212,New Jersey,"Franklin Township, Somerset County",1.0,0.0,0.0,0.0,0.0,0.0,66624.0,0.0015009606147934678
1213,New Jersey,Freehold Borough,0.0,1.0,0.0,0.0,0.0,0.0,11873.0,0.0084224711530363
1214,New Jersey,Freehold Township,1.0,2.0,1.0,0.0,0.0,0.0,34896.0,0.011462631820265932
1215,New Jersey,Galloway Township,2.0,0.0,0.0,0.0,0.0,0.0,36467.0,0.005484410562974744
1216,New Jersey,Glen Ridge,1.0,0.0,0.0,0.0,0.0,0.0,7622.0,0.013119916032537392
1217,New Jersey,Gloucester City,1.0,0.0,0.0,0.0,0.0,0.0,11167.0,0.008954956568460643
1218,New Jersey,Hackensack,3.0,1.0,0.0,0.0,0.0,0.0,44926.0,0.008903530249744024
1219,New Jersey,Haddonfield,1.0,1.0,0.0,0.0,0.0,0.0,11253.0,0.017773038300897537
1220,New Jersey,"Hamilton Township, Atlantic County",1.0,0.0,0.0,0.0,0.0,0.0,87889.0,0.0011377988144136352
1221,New Jersey,"Hamilton Township, Mercer County",2.0,1.0,0.0,0.0,0.0,0.0,26380.0,0.011372251705837754
1222,New Jersey,Hanover Township,1.0,2.0,0.0,0.0,0.0,0.0,14583.0,0.02057189878625797
1223,New Jersey,Hardyston Township,1.0,0.0,0.0,0.0,0.0,0.0,7823.0,0.01278281989006775
1224,New Jersey,Harrison Township,1.0,0.0,0.0,0.0,0.0,0.0,12915.0,0.007742934572202865
1225,New Jersey,Haworth,0.0,2.0,0.0,0.0,0.0,0.0,3463.0,0.057753393011839446
1226,New Jersey,Highland Park,0.0,1.0,0.0,0.0,0.0,0.0,13989.0,0.007148473800843521
1227,New Jersey,Highlands,1.0,0.0,0.0,0.0,0.0,0.0,4794.0,0.020859407592824362
1228,New Jersey,Hightstown,2.0,0.0,0.0,0.0,0.0,0.0,5289.0,0.03781433163168841
1229,New Jersey,Hillsborough Township,0.0,0.0,1.0,0.0,0.0,0.0,39796.0,0.00251281535832747
1230,New Jersey,Hillsdale,2.0,7.0,0.0,0.0,0.0,0.0,10484.0,0.08584509729111027
1231,New Jersey,Hoboken,3.0,1.0,3.0,0.0,0.0,0.0,55096.0,0.012705096558733846
1232,New Jersey,Holmdel Township,1.0,1.0,0.0,0.0,0.0,0.0,16621.0,0.012032970338728115
1233,New Jersey,Hopewell Township,4.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.022222222222222223
1234,New Jersey,Howell Township,11.0,2.0,1.0,0.0,0.0,0.0,52672.0,0.02657958687727825
1235,New Jersey,Jackson Township,0.0,1.0,0.0,0.0,0.0,0.0,56706.0,0.0017634818185024513
1236,New Jersey,Jefferson Township,0.0,0.0,1.0,0.0,0.0,0.0,21071.0,0.004745859237815006
1237,New Jersey,Jersey City,3.0,1.0,0.0,0.0,0.0,0.0,270175.0,0.0014805218839640973
1238,New Jersey,Keansburg,7.0,1.0,3.0,0.0,0.0,0.0,9766.0,0.11263567479008806
1239,New Jersey,Lakewood Township,2.0,16.0,0.0,0.0,0.0,0.0,102915.0,0.0174901617839965
1240,New Jersey,Lambertville,0.0,0.0,1.0,0.0,0.0,0.0,3811.0,0.026239832065074783
1241,New Jersey,Leonia,0.0,1.0,0.0,0.0,0.0,0.0,9175.0,0.010899182561307902
1242,New Jersey,Lincoln Park,1.0,0.0,0.0,0.0,0.0,0.0,10308.0,0.009701202949165696
1243,New Jersey,Linden,2.0,0.0,0.0,0.0,0.0,0.0,42806.0,0.004672242209036117
1244,New Jersey,Little Egg Harbor Township,1.0,0.0,0.0,0.0,0.0,0.0,21087.0,0.004742258263385024
1245,New Jersey,Little Falls Township,2.0,0.0,0.0,0.0,0.0,0.0,14306.0,0.01398014818957081
1246,New Jersey,Livingston Township,1.0,1.0,0.0,0.0,0.0,0.0,29820.0,0.006706908115358819
1247,New Jersey,Lodi,0.0,0.0,2.0,0.0,0.0,0.0,24720.0,0.008090614886731391
1248,New Jersey,Long Branch,1.0,0.0,0.0,0.0,0.0,0.0,30750.0,0.003252032520325203
1249,New Jersey,Lower Township,1.0,0.0,0.0,0.0,0.0,0.0,21617.0,0.004625988805107091
1250,New Jersey,Madison,12.0,1.0,0.0,0.0,0.0,0.0,15832.0,0.08211217786760991
1251,New Jersey,Mahwah Township,1.0,0.0,0.0,0.0,0.0,0.0,26501.0,0.003773442511603336
1252,New Jersey,Manalapan Township,4.0,5.0,1.0,0.0,0.0,0.0,40150.0,0.024906600249066
1253,New Jersey,"Mansfield Township, Burlington County",3.0,0.0,0.0,0.0,0.0,0.0,8577.0,0.03497726477789437
1254,New Jersey,Maple Shade Township,3.0,0.0,0.0,0.0,0.0,0.0,18772.0,0.015981248668229277
1255,New Jersey,Maplewood Township,1.0,0.0,0.0,0.0,0.0,0.0,24635.0,0.00405926527298559
1256,New Jersey,Marlboro Township,3.0,3.0,0.0,0.0,0.0,0.0,40338.0,0.014874312063067083
1257,New Jersey,Medford Township,4.0,3.0,0.0,0.0,0.0,0.0,23558.0,0.029713897614398504
1258,New Jersey,Mendham,0.0,1.0,0.0,0.0,0.0,0.0,4905.0,0.020387359836901122
1259,New Jersey,Merchantville,1.0,0.0,0.0,0.0,0.0,0.0,3712.0,0.02693965517241379
1260,New Jersey,Metuchen,0.0,1.0,0.0,0.0,0.0,0.0,14262.0,0.007011639321273313
1261,New Jersey,Middle Township,0.0,0.0,1.0,0.0,0.0,0.0,18358.0,0.005447216472382613
1262,New Jersey,Middletown Township,1.0,2.0,1.0,0.0,0.0,0.0,65469.0,0.006109761872031038
1263,New Jersey,Millburn Township,0.0,2.0,0.0,0.0,0.0,0.0,20250.0,0.009876543209876543
1264,New Jersey,Millville,1.0,0.0,1.0,0.0,0.0,0.0,27837.0,0.007184682257427165
1265,New Jersey,Monmouth Beach,0.0,1.0,0.0,0.0,0.0,0.0,3231.0,0.03095017022593624
1266,New Jersey,"Monroe Township, Gloucester County",1.0,1.0,0.0,0.0,0.0,2.0,36498.0,0.010959504630390707
1267,New Jersey,"Monroe Township, Middlesex County",1.0,3.0,0.0,0.0,0.0,0.0,45597.0,0.008772506963177402
1268,New Jersey,Montclair,2.0,1.0,0.0,0.0,0.0,0.0,38893.0,0.007713470290283599
1269,New Jersey,Montgomery Township,2.0,0.0,0.0,0.0,0.0,0.0,23515.0,0.00850520944078248
1270,New Jersey,Montville Township,0.0,1.0,0.0,0.0,0.0,0.0,21396.0,0.004673770798280052
1271,New Jersey,Moorestown Township,6.0,1.0,0.0,0.0,0.0,0.0,20510.0,0.034129692832764506
1272,New Jersey,Morris Township,0.0,1.0,0.0,0.0,0.0,0.0,22183.0,0.004507956543298923
1273,New Jersey,Mountainside,0.0,1.0,0.0,0.0,0.0,0.0,6925.0,0.01444043321299639
1274,New Jersey,Mount Holly Township,1.0,0.0,0.0,0.0,0.0,0.0,9658.0,0.010354110581901015
1275,New Jersey,Mount Laurel Township,1.0,1.0,0.0,0.0,0.0,0.0,41629.0,0.004804343126186072
1276,New Jersey,Neptune Township,8.0,8.0,2.0,0.0,0.0,1.0,27825.0,0.06828391734052111
1277,New Jersey,New Brunswick,0.0,0.0,1.0,0.0,0.0,0.0,56577.0,0.0017675026954416106
1278,New Jersey,New Milford,1.0,1.0,0.0,0.0,0.0,0.0,16701.0,0.011975330818513862
1279,New Jersey,New Providence,2.0,1.0,0.0,1.0,0.0,0.0,13283.0,0.030113679138748774
1280,New Jersey,Newton,1.0,0.0,1.0,0.0,0.0,0.0,7824.0,0.025562372188139063
1281,New Jersey,North Arlington,0.0,1.0,0.0,0.0,0.0,0.0,15868.0,0.006301991429291657
1282,New Jersey,North Bergen Township,1.0,3.0,0.0,0.0,0.0,0.0,63166.0,0.006332520659848653
1283,New Jersey,Northfield,1.0,0.0,0.0,0.0,0.0,0.0,8324.0,0.01201345506967804
1284,New Jersey,North Haledon,1.0,0.0,1.0,0.0,0.0,0.0,8469.0,0.02361553902467824
1285,New Jersey,"Ocean Township, Monmouth County",2.0,2.0,1.0,0.0,0.0,0.0,26947.0,0.018554941180836455
1286,New Jersey,Old Bridge Township,3.0,1.0,0.0,0.0,0.0,0.0,66321.0,0.006031272146077411
1287,New Jersey,Oradell,0.0,1.0,0.0,0.0,0.0,0.0,8243.0,0.01213150551983501
1288,New Jersey,Paramus,1.0,1.0,0.0,0.0,0.0,0.0,26744.0,0.007478312892611427
1289,New Jersey,Parsippany-Troy Hills Township,1.0,0.0,0.0,0.0,0.0,0.0,52447.0,0.0019066867504337712
1290,New Jersey,Paulsboro,1.0,0.0,0.0,0.0,0.0,0.0,5812.0,0.017205781142463867
1291,New Jersey,Pemberton Township,1.0,0.0,0.0,0.0,0.0,0.0,27212.0,0.003674849331177422
1292,New Jersey,Pennsauken Township,1.0,0.0,0.0,0.0,0.0,0.0,35420.0,0.00282326369282891
1293,New Jersey,Piscataway Township,0.0,3.0,0.0,0.0,0.0,0.0,57342.0,0.005231767290990896
1294,New Jersey,Pitman,3.0,0.0,0.0,0.0,0.0,0.0,8696.0,0.03449862005519779
1295,New Jersey,Pleasantville,0.0,1.0,0.0,0.0,0.0,0.0,20799.0,0.004807923457858551
1296,New Jersey,Point Pleasant Beach,1.0,0.0,0.0,0.0,0.0,0.0,4472.0,0.022361359570661897
1297,New Jersey,Pompton Lakes,1.0,3.0,1.0,0.0,0.0,0.0,11062.0,0.0451997830410414
1298,New Jersey,Princeton,0.0,0.0,1.0,0.0,0.0,0.0,31856.0,0.0031391260673028633
1299,New Jersey,Rahway,2.0,0.0,0.0,0.0,0.0,0.0,30113.0,0.006641649785806794
1300,New Jersey,Randolph Township,2.0,2.0,0.0,0.0,0.0,0.0,25552.0,0.015654351909830933
1301,New Jersey,Raritan Township,1.0,0.0,0.0,0.0,0.0,0.0,22092.0,0.004526525439072967
1302,New Jersey,Ridgefield Park,1.0,0.0,0.0,0.0,0.0,0.0,13028.0,0.007675775253300584
1303,New Jersey,Ridgewood,1.0,4.0,0.0,0.0,0.0,0.0,25429.0,0.01966258995634905
1304,New Jersey,Riverside Township,1.0,0.0,0.0,0.0,0.0,0.0,7875.0,0.012698412698412698
1305,New Jersey,River Vale Township,0.0,1.0,0.0,0.0,0.0,0.0,10157.0,0.009845426799251747
1306,New Jersey,Rockaway Township,9.0,3.0,2.0,0.0,0.0,0.0,25328.0,0.05527479469361971
1307,New Jersey,Roselle,2.0,0.0,0.0,0.0,0.0,0.0,21787.0,0.009179786110983613
1308,New Jersey,Scotch Plains Township,0.0,1.0,0.0,0.0,0.0,0.0,24423.0,0.0040945010850427874
1309,New Jersey,Sea Girt,1.0,0.0,0.0,0.0,0.0,0.0,1766.0,0.05662514156285391
1310,New Jersey,Secaucus,1.0,0.0,0.0,0.0,0.0,0.0,20482.0,0.004882335709403378
1311,New Jersey,Shrewsbury,1.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.023980815347721823
1312,New Jersey,South Brunswick Township,4.0,4.0,0.0,0.0,0.0,0.0,46340.0,0.017263703064307294
1313,New Jersey,South Orange Village,2.0,1.0,0.0,0.0,0.0,0.0,16880.0,0.017772511848341232
1314,New Jersey,South Plainfield,1.0,0.0,0.0,0.0,0.0,0.0,24238.0,0.00412575294991336
1315,New Jersey,Sparta Township,2.0,0.0,0.0,0.0,0.0,0.0,18694.0,0.010698619878035734
1316,New Jersey,Spotswood,1.0,0.0,1.0,0.0,0.0,0.0,8364.0,0.023912003825920614
1317,New Jersey,Stanhope,0.0,1.0,0.0,0.0,0.0,0.0,3306.0,0.030248033877797946
1318,New Jersey,Summit,1.0,4.0,0.0,0.0,0.0,0.0,22125.0,0.022598870056497175
1319,New Jersey,Teaneck Township,0.0,1.0,0.0,0.0,0.0,2.0,40939.0,0.007327975768826791
1320,New Jersey,Tenafly,0.0,1.0,0.0,0.0,0.0,0.0,14742.0,0.00678334011667345
1321,New Jersey,Tinton Falls,2.0,0.0,0.0,0.0,1.0,0.0,17754.0,0.016897600540723215
1322,New Jersey,Toms River Township,1.0,5.0,0.0,0.0,0.0,0.0,92191.0,0.006508227484244666
1323,New Jersey,Totowa,1.0,0.0,0.0,0.0,0.0,0.0,10666.0,0.009375585974123383
1324,New Jersey,Tuckerton,1.0,0.0,0.0,0.0,0.0,0.0,3336.0,0.029976019184652276
1325,New Jersey,Union City,1.0,1.0,0.0,0.0,0.0,0.0,69950.0,0.0028591851322373124
1326,New Jersey,Verona,0.0,1.0,0.0,0.0,0.0,0.0,13437.0,0.007442137381856068
1327,New Jersey,Vineland,2.0,0.0,0.0,0.0,0.0,0.0,60330.0,0.003315100281783524
1328,New Jersey,Voorhees Township,2.0,1.0,0.0,0.0,0.0,0.0,29071.0,0.010319562450552097
1329,New Jersey,"Washington Township, Gloucester County",0.0,1.0,0.0,0.0,0.0,0.0,47024.0,0.0021265736645117387
1330,New Jersey,"Washington Township, Morris County",0.0,1.0,0.0,0.0,0.0,0.0,18484.0,0.005410084397316598
1331,New Jersey,"Washington Township, Warren County",1.0,0.0,0.0,0.0,0.0,0.0,6434.0,0.015542430836182779
1332,New Jersey,Wayne Township,2.0,2.0,0.0,0.0,0.0,0.0,54340.0,0.00736105999263894
1333,New Jersey,Weehawken Township,1.0,0.0,0.0,0.0,0.0,0.0,15567.0,0.006423845313804843
1334,New Jersey,Westampton Township,1.0,0.0,0.0,0.0,0.0,0.0,8752.0,0.011425959780621572
1335,New Jersey,Westfield,4.0,4.0,0.0,0.0,0.0,0.0,30011.0,0.02665689247275999
1336,New Jersey,West New York,1.0,0.0,1.0,0.0,0.0,0.0,54095.0,0.003697199371476107
1337,New Jersey,West Orange,3.0,1.0,0.0,0.0,0.0,0.0,48071.0,0.008321025150298518
1338,New Jersey,West Windsor Township,3.0,0.0,0.0,0.0,0.0,0.0,28277.0,0.010609329136754253
1339,New Jersey,Willingboro Township,0.0,0.0,1.0,0.0,0.0,0.0,32124.0,0.003112937367700162
1340,New Jersey,Winslow Township,1.0,0.0,0.0,0.0,0.0,0.0,38382.0,0.0026053879422646034
1341,New Jersey,Woodbridge Township,1.0,0.0,1.0,0.0,0.0,0.0,100884.0,0.0019824749216922405
1342,New Jersey,Woodbury,12.0,0.0,3.0,1.0,0.0,0.0,9746.0,0.16416991586291813
1344,New Jersey,Monmouth University,1.0,0.0,1.0,0.0,0.0,0.0,7049.0,0.028372818839551707
1345,New Jersey,Montclair State University,6.0,3.0,0.0,0.0,0.0,0.0,23989.0,0.03751719538121639
1346,New Jersey,Princeton University,4.0,0.0,0.0,0.0,0.0,0.0,8483.0,0.047153129788989744
1348,New Jersey,Newark,1.0,0.0,0.0,0.0,0.0,0.0,15098.0,0.0066233938269969535
1349,New Jersey,New Brunswick,12.0,12.0,6.0,0.0,0.0,0.0,56027.0,0.05354561193710175
1350,New Jersey,The College of New Jersey,5.0,0.0,0.0,0.0,0.0,0.0,8792.0,0.05686988171064604
1357,New Mexico,Albuquerque,19.0,3.0,3.0,0.0,0.0,1.0,560235.0,0.004640909618285184
1358,New Mexico,Belen,1.0,0.0,0.0,0.0,0.0,0.0,7061.0,0.0141622999575131
1363,New York,Albany,5.0,4.0,3.0,0.0,0.0,0.0,98322.0,0.012204796485018612
1364,New York,Amherst Town,5.0,0.0,0.0,0.0,0.0,0.0,121343.0,0.004120550835235655
1365,New York,Binghamton,1.0,1.0,0.0,0.0,0.0,0.0,44876.0,0.004456725198324271
1366,New York,Buffalo,5.0,0.0,0.0,0.0,0.0,1.0,258219.0,0.002323609029544689
1367,New York,Colonie Town,1.0,0.0,1.0,0.0,0.0,0.0,79842.0,0.0025049472708599486
1368,New York,DeWitt Town,0.0,0.0,1.0,0.0,0.0,0.0,25268.0,0.0039575747981636855
1369,New York,Endicott Village,1.0,0.0,1.0,0.0,0.0,0.0,12754.0,0.015681354869060686
1370,New York,Hamburg Town,1.0,0.0,0.0,0.0,0.0,0.0,46490.0,0.0021510002151000217
1371,New York,Hastings-on-Hudson Village,0.0,6.0,0.0,0.0,0.0,0.0,8030.0,0.07471980074719801
1372,New York,Hempstead Village,1.0,0.0,0.0,0.0,0.0,0.0,56059.0,0.001783834888242744
1373,New York,Hoosick Falls Village,0.0,1.0,0.0,0.0,0.0,0.0,3386.0,0.029533372711163616
1374,New York,Kingston,0.0,1.0,0.0,0.0,0.0,0.0,23077.0,0.004333318888937037
1375,New York,Larchmont Village,0.0,1.0,0.0,0.0,0.0,0.0,6200.0,0.016129032258064516
1376,New York,Monroe Village,1.0,0.0,0.0,0.0,0.0,0.0,8665.0,0.011540680900173109
1377,New York,Mount Vernon,3.0,1.0,0.0,0.0,0.0,0.0,68889.0,0.005806442247673794
1378,New York,Newburgh,0.0,0.0,1.0,0.0,0.0,0.0,28282.0,0.003535817834665158
1379,New York,New York,84.0,216.0,41.0,0.0,0.0,10.0,8523171.0,0.004118185590785401
1380,New York,Niagara Falls,1.0,0.0,0.0,0.0,0.0,0.0,48225.0,0.002073613271124935
1381,New York,Pelham Village,0.0,1.0,0.0,0.0,0.0,0.0,7036.0,0.01421262080727686
1382,New York,Ramapo Town,0.0,1.0,0.0,0.0,0.0,0.0,95068.0,0.001051878655278327
1383,New York,Rochester,4.0,0.0,1.0,0.0,0.0,0.0,207701.0,0.0024073066571658297
1384,New York,Rosendale Town,0.0,0.0,0.0,0.0,0.0,1.0,5889.0,0.016980811682798438
1385,New York,Saugerties Town,1.0,0.0,0.0,0.0,0.0,0.0,19136.0,0.005225752508361204
1386,New York,Southampton Town,0.0,1.0,0.0,0.0,0.0,0.0,51231.0,0.0019519431594151979
1387,New York,Spring Valley Village,1.0,0.0,0.0,0.0,0.0,0.0,32909.0,0.003038682427299523
1388,New York,Tarrytown Village,0.0,0.0,1.0,0.0,0.0,0.0,11617.0,0.008608074373762589
1389,New York,Watervliet,0.0,0.0,1.0,0.0,0.0,0.0,10115.0,0.009886307464162135
1390,New York,Westhampton Beach Village,0.0,1.0,0.0,0.0,0.0,0.0,1819.0,0.054975261132490384
1391,New York,Yonkers,2.0,0.0,0.0,0.0,0.0,0.0,202827.0,0.0009860620134400251
1394,New York,Alfred,1.0,0.0,0.0,0.0,0.0,0.0,4198.0,0.023820867079561697
1395,New York,Canton,1.0,0.0,0.0,0.0,0.0,0.0,5183.0,0.019293845263360986
1396,New York,Geneseo,1.0,0.0,0.0,0.0,0.0,0.0,5941.0,0.0168321831341525
1397,New York,Maritime,0.0,1.0,0.0,0.0,0.0,0.0,2007.0,0.04982561036372695
1398,New York,Purchase,0.0,1.0,0.0,0.0,0.0,0.0,4815.0,0.020768431983385256
1399,New York,Stony Brook,3.0,2.0,0.0,0.0,0.0,0.0,29798.0,0.0167796496409155
1430,North Carolina,Apex,1.0,0.0,0.0,0.0,0.0,0.0,52577.0,0.001901972345322099
1431,North Carolina,Asheville,2.0,1.0,0.0,0.0,0.0,0.0,93186.0,0.0032193677161805423
1432,North Carolina,Boone,1.0,0.0,2.0,0.0,0.0,0.0,19524.0,0.015365703749231713
1433,North Carolina,Carolina Beach,3.0,0.0,0.0,0.0,0.0,0.0,6352.0,0.04722921914357683
1434,North Carolina,Cary,0.0,5.0,0.0,0.0,0.0,0.0,168700.0,0.002963841138114997
1435,North Carolina,Charlotte-Mecklenburg,13.0,6.0,4.0,1.0,0.0,0.0,931235.0,0.0025772227203659658
1436,North Carolina,Dunn,0.0,0.0,0.0,1.0,0.0,0.0,9793.0,0.010211375472276116
1437,North Carolina,Durham,8.0,3.0,1.0,0.0,0.0,0.0,273726.0,0.004383945989785406
1438,North Carolina,Fayetteville,3.0,0.0,0.0,0.0,0.0,0.0,210117.0,0.001427775953397393
1439,North Carolina,Greensboro,8.0,0.0,3.0,0.0,0.0,0.0,293298.0,0.003750451758961875
1440,North Carolina,Hendersonville,1.0,0.0,0.0,0.0,0.0,0.0,14081.0,0.007101768340316739
1441,North Carolina,Hickory,0.0,1.0,0.0,0.0,0.0,0.0,40617.0,0.0024620232907403305
1442,North Carolina,Hope Mills,1.0,0.0,0.0,0.0,0.0,0.0,16219.0,0.006165608237252604
1443,North Carolina,Huntersville,1.0,1.0,1.0,0.0,0.0,0.0,57677.0,0.005201380099519739
1444,North Carolina,Jacksonville,1.0,0.0,1.0,0.0,0.0,0.0,71715.0,0.002788816844453741
1445,North Carolina,Lexington,1.0,0.0,0.0,0.0,0.0,0.0,18754.0,0.00533219579822971
1446,North Carolina,Mocksville,2.0,0.0,0.0,0.0,0.0,0.0,5303.0,0.037714501225721286
1447,North Carolina,Mooresville,2.0,0.0,1.0,0.0,0.0,0.0,38340.0,0.00782472613458529
1448,North Carolina,Morganton,1.0,0.0,1.0,0.0,0.0,0.0,16478.0,0.012137395314965408
1449,North Carolina,New Bern,2.0,0.0,0.0,0.0,0.0,0.0,29600.0,0.006756756756756757
1450,North Carolina,Newton,2.0,0.0,0.0,0.0,0.0,0.0,13121.0,0.01524274064476793
1451,North Carolina,Pittsboro,3.0,0.0,0.0,0.0,0.0,0.0,4289.0,0.06994637444625787
1452,North Carolina,Raleigh,3.0,4.0,3.0,0.0,0.0,0.0,472472.0,0.002116527540256354
1453,North Carolina,Roanoke Rapids,4.0,0.0,1.0,0.0,0.0,0.0,14664.0,0.03409710856519367
1454,North Carolina,Salisbury,2.0,0.0,1.0,0.0,0.0,0.0,33901.0,0.008849296480929766
1455,North Carolina,Southern Shores,0.0,0.0,1.0,0.0,0.0,0.0,2907.0,0.03439972480220158
1456,North Carolina,Statesville,0.0,0.0,1.0,0.0,0.0,0.0,26975.0,0.0037071362372567192
1457,North Carolina,Wilmington,5.0,3.0,1.0,0.0,0.0,0.0,120920.0,0.0074429374793251735
1459,North Carolina,Duke University,1.0,1.0,0.0,0.0,0.0,0.0,16599.0,0.012048918609554793
1460,North Carolina,East Carolina University,0.0,1.0,0.0,0.0,0.0,0.0,32388.0,0.0030875632950475487
1461,North Carolina,"University of North Carolina, Wilmington",0.0,0.0,1.0,0.0,0.0,0.0,18287.0,0.005468365505550391
1477,North Dakota,Bismarck,1.0,0.0,1.0,0.0,0.0,0.0,74644.0,0.0026793848132468786
1478,North Dakota,Devils Lake,0.0,0.0,1.0,0.0,0.0,0.0,7314.0,0.013672409078479627
1479,North Dakota,Dickinson,1.0,0.0,0.0,0.0,0.0,0.0,22878.0,0.004371011452050004
1480,North Dakota,Fargo,0.0,1.0,1.0,0.0,0.0,0.0,124906.0,0.0016012041054873265
1481,North Dakota,Grand Forks,0.0,1.0,0.0,0.0,0.0,0.0,57662.0,0.0017342443897193993
1482,North Dakota,Williston,1.0,0.0,0.0,0.0,0.0,0.0,27390.0,0.003650967506389193
1484,North Dakota,University of North Dakota,1.0,0.0,0.0,0.0,0.0,0.0,18104.0,0.00552364118426867
1489,Ohio,Akron,5.0,0.0,2.0,1.0,0.0,0.0,197690.0,0.004046739845212201
1490,Ohio,Ashland,0.0,0.0,1.0,1.0,0.0,0.0,20446.0,0.009781864423359092
1491,Ohio,Austintown,0.0,0.0,1.0,0.0,0.0,0.0,35029.0,0.002854777470096206
1492,Ohio,Barberton,1.0,0.0,0.0,2.0,0.0,0.0,26060.0,0.011511895625479662
1493,Ohio,Bellefontaine,0.0,0.0,0.0,0.0,0.0,1.0,13137.0,0.0076120879957372305
1494,Ohio,Boardman,1.0,0.0,0.0,0.0,0.0,0.0,39121.0,0.002556171876997009
1495,Ohio,Brunswick,1.0,0.0,0.0,0.0,0.0,0.0,34954.0,0.0028609029009555413
1496,Ohio,Canton,2.0,0.0,0.0,0.0,0.0,0.0,70605.0,0.0028326605764464273
1497,Ohio,Cincinnati,24.0,4.0,2.0,0.0,0.0,0.0,301952.0,0.009935353963543874
1498,Ohio,Circleville,0.0,1.0,0.0,0.0,0.0,0.0,13993.0,0.00714643035803616
1499,Ohio,Cleveland,25.0,4.0,3.0,4.0,1.0,1.0,384666.0,0.009878699963084858
1500,Ohio,Colerain Township,1.0,0.0,0.0,0.0,0.0,0.0,59312.0,0.0016859994604801725
1501,Ohio,Columbus,42.0,6.0,19.0,4.0,0.0,0.0,873582.0,0.008127456838625337
1502,Ohio,Copley Township,1.0,0.0,0.0,1.0,0.0,0.0,17307.0,0.011556017796267406
1503,Ohio,Dayton,2.0,1.0,0.0,0.0,0.0,0.0,140094.0,0.002141419332733736
1504,Ohio,Defiance,0.0,0.0,0.0,0.0,0.0,1.0,16620.0,0.0060168471720818285
1505,Ohio,Delaware,0.0,1.0,0.0,0.0,0.0,0.0,39944.0,0.0025035049068696177
1506,Ohio,Delhi Township,0.0,0.0,1.0,0.0,0.0,0.0,29700.0,0.003367003367003367
1507,Ohio,Elyria,0.0,0.0,1.0,0.0,0.0,0.0,53796.0,0.001858874265744665
1508,Ohio,Englewood,0.0,1.0,0.0,1.0,0.0,0.0,13474.0,0.014843402107763099
1509,Ohio,Fairborn,1.0,0.0,0.0,0.0,0.0,0.0,33604.0,0.002975836209975003
1510,Ohio,Findlay,1.0,0.0,0.0,0.0,0.0,0.0,41351.0,0.002418321201421973
1511,Ohio,Girard,2.0,0.0,0.0,0.0,0.0,0.0,9304.0,0.021496130696474634
1512,Ohio,Green Township,2.0,0.0,0.0,0.0,0.0,0.0,59132.0,0.0033822634106744232
1513,Ohio,Grove City,1.0,0.0,0.0,0.0,0.0,0.0,41833.0,0.0023904572944804343
1514,Ohio,Hamilton,4.0,0.0,0.0,1.0,0.0,0.0,62059.0,0.00805684912744324
1515,Ohio,Huber Heights,2.0,1.0,2.0,0.0,0.0,0.0,36964.0,0.013526674602315767
1516,Ohio,"Jackson Township, Stark County",1.0,1.0,0.0,0.0,0.0,0.0,40416.0,0.004948535233570863
1517,Ohio,Johnstown,1.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.019786307874950535
1518,Ohio,Lancaster,1.0,0.0,1.0,0.0,0.0,0.0,40498.0,0.004938515482246037
1519,Ohio,Lebanon,0.0,0.0,0.0,1.0,0.0,0.0,20696.0,0.004831851565519907
1520,Ohio,Liberty Township,1.0,0.0,0.0,0.0,0.0,0.0,11456.0,0.008729050279329608
1521,Ohio,Lockland,1.0,0.0,0.0,0.0,0.0,0.0,3462.0,0.028885037550548814
1522,Ohio,"Madison Township, Franklin County",0.0,0.0,0.0,3.0,0.0,0.0,19241.0,0.015591705212826776
1523,Ohio,"Madison Township, Lake County",0.0,0.0,0.0,0.0,0.0,1.0,15626.0,0.006399590426212722
1524,Ohio,Mansfield,3.0,0.0,1.0,0.0,0.0,0.0,45941.0,0.008706819616464596
1525,Ohio,Marietta,1.0,0.0,0.0,0.0,0.0,0.0,13618.0,0.00734322220590395
1526,Ohio,Massillon,1.0,1.0,0.0,1.0,0.0,0.0,32361.0,0.009270418095856122
1527,Ohio,Maumee,0.0,0.0,1.0,0.0,0.0,0.0,13720.0,0.007288629737609329
1528,Ohio,Mayfield Heights,0.0,0.0,0.0,1.0,0.0,0.0,18648.0,0.005362505362505363
1529,Ohio,Medina,1.0,1.0,0.0,0.0,0.0,0.0,26128.0,0.0076546233925290875
1530,Ohio,Mentor-on-the-Lake,2.0,0.0,0.0,0.0,0.0,0.0,7399.0,0.027030679821597514
1531,Ohio,"Miami Township, Clermont County",2.0,0.0,0.0,0.0,0.0,0.0,42493.0,0.004706657567128704
1532,Ohio,"Miami Township, Montgomery County",2.0,0.0,0.0,0.0,0.0,0.0,29065.0,0.006881128505074832
1533,Ohio,Middletown,4.0,0.0,0.0,1.0,0.0,0.0,46084.0,0.010849752625640136
